Data,Formato,Kg_Produzidos,Metro_Linear,Metro_Quadrado,Tipo_Onda,Tipo_Papel,Turno
2026-03-13 00:00:00,2430,2469,2903,7054,B,KC,TARDE
2026-03-13 00:00:00,2430,3072,1642,3990,BC,KK,MANHA
2026-03-13 00:00:00,2430,3168,1890,4592,BC,KK,MANHA
2026-03-13 00:00:00,2430,4571,5375,13061,B,KK,TARDE
2026-03-13 00:00:00,2430,4705,5096,12383,B,KC,TARDE
2026-03-16 00:00:00,2040,1382,1076,2195,BC,KK,MANHA
2026-03-16 00:00:00,2040,1594,1737,3543,B,KK-RI,TARDE
2026-03-16 00:00:00,2040,6073,9022,18404,B,MC,TARDE
2026-03-16 00:00:00,2200,1597,1513,3328,B,KK-RI,TARDE
2026-03-16 00:00:00,2200,1654,2060,4532,C,KK,MANHA
2026-03-16 00:00:00,2200,1726,1987,4371,C,KC,MANHA
2026-03-16 00:00:00,2200,3466,1903,4186,BC,KK-RI,MANHA
2026-03-16 00:00:00,2200,4587,5487,12071,B,KK,TARDE
2026-03-16 00:00:00,2200,5055,2909,6399,BC,KK-RI,MANHA
2026-03-16 00:00:00,2200,15387,12164,26760,BC,CC,TARDE
2026-03-16 00:00:00,2270,1178,1178,2674,BC,KM,MANHA
2026-03-16 00:00:00,2430,931,1236,3003,B,CM,TARDE
2026-03-16 00:00:00,2430,1015,1145,2782,C,KM,MANHA
2026-03-16 00:00:00,2430,1116,928,2255,C,KK,MANHA
2026-03-16 00:00:00,2430,1754,1430,3474,C,BK,TARDE
2026-03-16 00:00:00,2430,2227,2412,5861,B,KK,TARDE
2026-03-16 00:00:00,2430,2679,1918,4660,BC,KM,TARDE
2026-03-16 00:00:00,2430,6807,4447,10806,BC,KK,TARDE
2026-03-17 00:00:00,2040,643,1017,2074,B,CC,MANHA
2026-03-17 00:00:00,2040,803,875,1785,B,KK,MANHA
2026-03-17 00:00:00,2040,1438,1516,3092,C,BK,TARDE
2026-03-17 00:00:00,2040,2270,3180,6487,B,KC,MANHA
2026-03-17 00:00:00,2200,745,753,1656,B,KB,TARDE
2026-03-17 00:00:00,2200,948,526,1157,BC,KK,TARDE
2026-03-17 00:00:00,2200,1071,1282,2820,B,KK,TARDE
2026-03-17 00:00:00,2200,3239,2134,4694,BC,KM,TARDE
2026-03-17 00:00:00,2200,4897,6360,13992,B,KC,MANHA
2026-03-17 00:00:00,2200,5351,6401,14082,B,KC,MANHA
2026-03-17 00:00:00,2200,14518,11477,25249,BC,KC,TARDE
2026-03-17 00:00:00,2200,15202,12018,26439,BC,CC,TARDE
2026-03-17 00:00:00,2270,3289,3220,7309,B,BK,MANHA
2026-03-17 00:00:00,2270,7330,7176,16289,B,KK,MANHA
2026-03-17 00:00:00,2270,8585,10806,24529,B,KM,MANHA
2026-03-17 00:00:00,2430,1408,1288,3129,B,KK,MANHA
2026-03-17 00:00:00,2430,2246,1988,4830,C,KK,TARDE
2026-03-18 00:00:00,2040,783,853,1740,B,KK,TARDE
2026-03-18 00:00:00,2040,956,1512,3084,B,CC,TARDE
2026-03-18 00:00:00,2040,4553,7200,14688,B,CC,MANHA
2026-03-18 00:00:00,2040,8949,5553,11328,BC,KK-RI,TARDE
2026-03-18 00:00:00,2200,2296,3367,7407,B,CC,TARDE
2026-03-18 00:00:00,2270,1720,1994,4526,B,KM,TARDE
2026-03-18 00:00:00,2270,4438,5587,12682,B,KM,TARDE
2026-03-18 00:00:00,2270,6680,9493,21549,B,MM,TARDE
2026-03-18 00:00:00,2270,7849,3779,8578,BC,KK-RI,TARDE
2026-03-18 00:00:00,2430,3418,3702,8995,B,KK,TARDE
2026-03-18 00:00:00,2430,3686,4334,10531,B,KC,TARDE
2026-03-18 00:00:00,2430,4388,3884,9438,C,KM-RI,TARDE
2026-03-18 00:00:00,2430,4866,6460,15697,B,CC,TARDE
2026-03-19 00:00:00,2040,3620,4670,9526,B,KK,TARDE
2026-03-19 00:00:00,2040,5613,6966,14210,C,KK,TARDE
2026-03-19 00:00:00,2200,891,555,1221,BC,KK-RI,MANHA
2026-03-19 00:00:00,2200,1607,925,2035,BC,KM-RI,MANHA
2026-03-19 00:00:00,2200,4873,3516,7735,BC,KK,TARDE
2026-03-19 00:00:00,2200,7230,6847,15063,B,KK-RI/E,MANHA
2026-03-19 00:00:00,2200,12176,9626,21177,BC,KC,TARDE
2026-03-19 00:00:00,2270,2750,3320,7536,C,KM,MANHA
2026-03-19 00:00:00,2270,5494,6916,15699,B,KM,MANHA
2026-03-19 00:00:00,2270,7928,6074,13787,BC,KM,TARDE
2026-03-19 00:00:00,2430,2587,1820,4422,BC,KC-RI,MANHA
2026-03-19 00:00:00,2430,3041,3294,8004,B,KK,TARDE
2026-03-19 00:00:00,2430,4010,2579,6266,BC,KC,MANHA
2026-03-19 00:00:00,2430,7480,5354,13010,BC,KC,MANHA
2026-03-20 00:00:00,2200,912,922,2028,B,BK,MANHA
2026-03-20 00:00:00,2200,2563,3193,7024,C,KC,TARDE
2026-03-20 00:00:00,2200,4279,4053,8916,B,KK-RI,TARDE
2026-03-20 00:00:00,2200,5994,3323,7310,BC,KK-RI,MANHA
2026-03-20 00:00:00,2200,7898,5610,12342,BC,KC,TARDE
2026-03-20 00:00:00,2270,732,884,2006,C,KK,TARDE
2026-03-20 00:00:00,2270,2896,2578,5852,C,KK-RI,MANHA
2026-03-20 00:00:00,2270,3857,2955,6707,BC,KM,MANHA
2026-03-20 00:00:00,2270,4452,2483,5636,BC,KK-RI,MANHA
2026-03-20 00:00:00,2430,1044,1228,2984,B,KC,MANHA
2026-03-20 00:00:00,2430,1334,796,1934,BC,KK,MANHA
2026-03-20 00:00:00,2430,1975,1642,3990,C,KK,TARDE
2026-03-20 00:00:00,2430,3216,1719,4177,BC,KK,TARDE
2026-03-20 00:00:00,2430,3489,4632,11255,B,MM,MANHA
2026-03-20 00:00:00,2430,4421,5869,14261,B,CC,TARDE
2026-03-20 00:00:00,2430,4660,4982,12106,B,KC,TARDE
2026-03-20 00:00:00,2430,5632,6622,16091,B,KC,TARDE
2026-03-20 00:00:00,2430,12666,14893,36189,B,KM,MANHA
2026-03-23 00:00:00,2000,4730,3240,6480,C,CK-RI,MANHA
2026-03-23 00:00:00,2040,2319,2527,5155,B,BK,TARDE
2026-03-23 00:00:00,2040,2638,3403,6942,B,KK,MANHA
2026-03-23 00:00:00,2040,3207,1990,4059,BC,KK-RI,MANHA
2026-03-23 00:00:00,2040,3487,3676,7499,C,KK,TARDE
2026-03-23 00:00:00,2040,6851,7464,15226,B,KK,MANHA
2026-03-23 00:00:00,2200,998,1297,2853,B,KK,MANHA
2026-03-23 00:00:00,2200,6379,5043,11094,BC,KK,TARDE
2026-03-23 00:00:00,2200,14642,11575,25465,BC,CC,TARDE
2026-03-23 00:00:00,2270,1892,2194,4980,B,KK,TARDE
2026-03-23 00:00:00,2270,2000,1958,4444,B,BK,TARDE
2026-03-23 00:00:00,2270,2298,1761,3997,BC,KK,TARDE
2026-03-23 00:00:00,2270,3087,3886,8821,B,KM,TARDE
2026-03-23 00:00:00,2270,4343,2485,5640,BC,KK-RI,MANHA
2026-03-23 00:00:00,2270,5829,5523,12537,C,KK,TARDE
2026-03-23 00:00:00,2430,1320,1553,3773,B,KC,TARDE
2026-03-23 00:00:00,2430,3628,4266,10366,B,KK,MANHA
2026-03-23 00:00:00,2430,3686,1970,4787,BC,KK,MANHA
2026-03-23 00:00:00,2430,4827,3455,8395,BC,KK,MANHA
2026-03-23 00:00:00,2430,5088,3642,8850,BC,KK,TARDE
2026-03-23 00:00:00,2430,9989,11745,28540,B,KM,TARDE
2026-03-23 00:00:00,2430,10440,5580,13559,BC,KK-RI,MANHA
2026-03-24 00:00:00,2040,1151,1710,3488,B,MC,TARDE
2026-03-24 00:00:00,2040,1834,2220,4528,B,BK,TARDE
2026-03-24 00:00:00,2040,5859,4559,9300,BC,KK,MANHA
2026-03-24 00:00:00,2100,6218,7312,15355,B,BK,TARDE
2026-03-24 00:00:00,2200,1353,1619,3561,B,KK,TARDE
2026-03-24 00:00:00,2200,1751,1769,3891,B,KK,MANHA
2026-03-24 00:00:00,2200,2496,2364,5200,B,KM-RI,TARDE
2026-03-24 00:00:00,2200,2757,3299,7257,B,KK,MANHA
2026-03-24 00:00:00,2200,4757,6178,13591,B,KC,MANHA
2026-03-24 00:00:00,2200,10741,8491,18680,BC,CC,TARDE
2026-03-24 00:00:00,2270,922,1070,2428,B,KK,TARDE
2026-03-24 00:00:00,2270,2751,1894,4299,BC,KM,MANHA
2026-03-24 00:00:00,2270,3457,3077,6984,C,KK-RI,TARDE
2026-03-24 00:00:00,2270,4031,3089,7012,BC,KM,MANHA
2026-03-24 00:00:00,2270,7448,6622,15031,C,KK,TARDE
2026-03-24 00:00:00,2270,8927,9957,22602,C,KK,MANHA
2026-03-24 00:00:00,2270,10005,6038,13706,BC,KK,MANHA
2026-03-24 00:00:00,2430,234,276,670,B,BC,MANHA
2026-03-24 00:00:00,2430,268,230,558,B,KK-RI,TARDE
2026-03-24 00:00:00,2430,1736,1588,3858,B,KK-RI,TARDE
2026-03-24 00:00:00,2430,2131,1329,3382,BC,KK,MANHA
2026-03-24 00:00:00,2430,2723,2949,7166,B,KC,MANHA
2026-03-24 00:00:00,2430,5000,5415,13158,B,KC,TARDE
2026-03-24 00:00:00,2430,16913,14205,34518,B,BK,TARDE
2026-03-25 00:00:00,2040,4970,7384,15063,B,MC,MANHA
2026-03-25 00:00:00,2040,6573,6510,13280,C,KK,MANHA
2026-03-25 00:00:00,2040,7234,4325,8823,BC,KK-RI,TARDE
2026-03-25 00:00:00,2200,914,848,1865,B,BK,TARDE
2026-03-25 00:00:00,2200,3801,2244,4936,BC,KK-RI,TARDE
2026-03-25 00:00:00,2200,4835,4884,10744,B,KK,MANHA
2026-03-25 00:00:00,2240,4188,4100,9307,B,KK,TARDE
2026-03-25 00:00:00,2270,1605,1572,3568,B,KK,MANHA
2026-03-25 00:00:00,2270,3474,4028,9143,B,KK,TARDE
2026-03-25 00:00:00,2270,4012,3928,8916,B,BK,TARDE
2026-03-25 00:00:00,2270,4179,4845,10998,B,KM,MANHA
2026-03-25 00:00:00,2270,4551,2538,5761,BC,KK-RI,TARDE
2026-03-25 00:00:00,2270,5172,6510,14777,B,KM,MANHA
2026-03-25 00:00:00,2270,5294,5016,11386,C,KK,MANHA
2026-03-25 00:00:00,2270,11116,13992,31761,B,KM,TARDE
2026-03-25 00:00:00,2430,659,431,1047,BC,KK,MANHA
2026-03-25 00:00:00,2430,1144,1192,2896,C,KK,MANHA
2026-03-25 00:00:00,2430,1279,1386,3367,B,KC,TARDE
2026-03-25 00:00:00,2430,1384,1628,3956,B,KC,MANHA
2026-03-25 00:00:00,2430,1683,1540,3742,B,KB,MANHA
2026-03-25 00:00:00,2430,2234,2270,5516,B,BM,MANHA
2026-03-25 00:00:00,2430,3711,3285,7982,C,KK,MANHA
2026-03-25 00:00:00,2430,5280,3779,9182,BC,KC,TARDE
2026-03-25 00:00:00,2430,7770,5561,13513,BC,KC,MANHA
2026-03-25 00:00:00,2430,15586,18326,44532,B,KC,TARDE
2026-03-26 00:00:00,2040,2216,2751,5612,C,KK,TARDE
2026-03-26 00:00:00,2200,867,1195,2629,B,MC,MANHA
2026-03-26 00:00:00,2200,5151,3659,8049,BC,KC,TARDE
2026-03-26 00:00:00,2200,6850,6487,14271,B,KK-RI/E,MANHA
2026-03-26 00:00:00,2200,8575,11137,24501,B,KC,MANHA
2026-03-26 00:00:00,2270,400,504,1144,B,KC,MANHA
2026-03-26 00:00:00,2270,1443,2051,4655,B,MM,MANHA
2026-03-26 00:00:00,2270,2333,1632,3704,BC,KK,TARDE
2026-03-26 00:00:00,2270,2976,3747,8505,B,KM,MANHA
2026-03-26 00:00:00,2270,3320,2544,5774,BC,KM,TARDE
2026-03-26 00:00:00,2270,12201,14145,32109,B,KM,MANHA
2026-03-26 00:00:00,2430,1417,1477,3589,C,KK,TARDE
2026-03-26 00:00:00,2430,1623,2155,5236,B,CC,TARDE
2026-03-26 00:00:00,2430,2146,2591,5881,C,KC,MANHA
2026-03-26 00:00:00,2430,2401,2059,5003,B,KK,TARDE
2026-03-26 00:00:00,2430,2534,1783,4332,BC,KM,TARDE
2026-03-26 00:00:00,2430,2548,2873,6981,C,KC,MANHA
2026-03-26 00:00:00,2430,4583,4003,9727,C,KK,TARDE
2026-03-26 00:00:00,2430,5152,6840,16621,B,MM,TARDE
2026-03-26 00:00:00,2430,5255,3761,9139,BC,KM,TARDE
2026-03-26 00:00:00,2430,5708,3729,9061,BC,KK,TARDE
2026-03-26 00:00:00,2430,7209,9571,23257,B,CC,MANHA
2026-03-26 00:00:00,2430,12855,13922,33830,B,KC,TARDE
2026-03-27 00:00:00,2040,2177,3443,7023,B,CM,MANHA
2026-03-27 00:00:00,2040,4999,7002,14284,B,KC,MANHA
2026-03-27 00:00:00,2200,1520,1536,3379,B,KM,TARDE
2026-03-27 00:00:00,2200,3824,4967,10927,B,KC,MANHA
2026-03-27 00:00:00,2200,3924,5097,11213,B,KM,TARDE
2026-03-27 00:00:00,2270,3970,4603,10448,B,KK,MANHA
2026-03-27 00:00:00,2270,5021,4916,11159,B,BK,MANHA
2026-03-27 00:00:00,2270,5198,5089,11552,B,KK,MANHA
2026-03-27 00:00:00,2430,271,294,714,B,KB,TARDE
2026-03-27 00:00:00,2430,276,312,758,C,KC,TARDE
2026-03-27 00:00:00,2430,1062,1249,3035,B,KC,TARDE
2026-03-27 00:00:00,2430,1709,1675,407,B,BB,TARDE
2026-03-27 00:00:00,2430,2183,1404,3411,BC,KC,TARDE
2026-03-27 00:00:00,2430,3696,3271,7948,C,KK,TARDE
2026-03-27 00:00:00,2430,9715,11423,27757,B,KC,TARDE
2026-03-27 00:00:00,2430,12286,14446,35103,B,KM,MANHA
2026-03-30 00:00:00,2040,4315,5037,10275,B,BB,MANHA
2026-03-30 00:00:00,2040,5638,8375,17085,B,MC,MANHA
2026-03-30 00:00:00,2200,2833,2240,4928,BC,KC,TARDE
2026-03-30 00:00:00,2200,2954,2798,6155,B,KK-RI,MANHA
2026-03-30 00:00:00,2200,3444,1982,4360,BC,KK-RI,MANHA
2026-03-30 00:00:00,2200,25625,20257,44565,BC,CC,TARDE
2026-03-30 00:00:00,2270,1115,1404,3187,B,KM,TARDE
2026-03-30 00:00:00,2270,1276,1480,3359,B,KM,TARDE
2026-03-30 00:00:00,2270,4511,5230,11872,B,KK,TARDE
2026-03-30 00:00:00,2270,11178,14070,3193,B,KM,TARDE
2026-03-30 00:00:00,2430,799,997,2422,B,MC,MANHA
2026-03-30 00:00:00,2430,1481,432,1049,BC,KK,TARDE
2026-03-30 00:00:00,2430,2357,1687,4099,BC,KC,TARDE
2026-03-30 00:00:00,2430,12829,6683,16239,BC,KK-RI,MANHA
2026-03-31 00:00:00,2040,3450,3637,7419,C,KK,TARDE
2026-03-31 00:00:00,2040,4954,6939,14155,B,KC,MANHA
2026-03-31 00:00:00,2100,3075,4820,10604,B,CC,MANHA
2026-03-31 00:00:00,2200,1348,1362,2996,B,KK,TARDE
2026-03-31 00:00:00,2200,2255,2595,5709,C,KC,MANHA
2026-03-31 00:00:00,2200,5859,4632,10190,BC,CC,TARDE
2026-03-31 00:00:00,2200,9125,8465,18623,B,BK,TARDE
2026-03-31 00:00:00,2270,3040,2706,6142,C,KK-RI,TARDE
2026-03-31 00:00:00,2270,5022,7137,16200,B,MM,MANHA
2026-03-31 00:00:00,2270,6333,6000,13620,C,KK,TARDE
2026-03-31 00:00:00,2270,6336,6203,14080,B,BK,MANHA
2026-03-31 00:00:00,2270,6437,9148,20765,B,CC,MANHA
2026-03-31 00:00:00,2270,11570,11327,25712,B,KK,TARDE
2026-03-31 00:00:00,2430,549,730,1773,B,CM,TARDE
2026-03-31 00:00:00,2430,3620,3311,8045,B,KB,TARDE
2026-04-01 00:00:00,2040,791,834,1701,C,BK,MANHA
2026-04-01 00:00:00,2040,1405,1482,3023,C,KM,MANHA
2026-04-01 00:00:00,2040,1549,1688,3443,B,KK,MANHA
2026-04-01 00:00:00,2040,2465,3311,6754,C,KC,MANHA
2026-04-01 00:00:00,2040,4729,5152,10510,B,BC,TARDE
2026-04-01 00:00:00,2040,5403,8544,17429,B,CC,MANHA
2026-04-01 00:00:00,2040,8744,9526,19433,B,KK,TARDE
2026-04-01 00:00:00,2200,1231,1534,3374,C,KK,MANHA
2026-04-01 00:00:00,2200,1497,1583,3482,B,KK,MANHA
2026-04-01 00:00:00,2200,3827,4578,10071,B,KK,MANHA
2026-04-01 00:00:00,2200,3904,3817,8397,C,BK,MANHA
2026-04-01 00:00:00,2200,6075,8909,19599,B,CC,TARDE
2026-04-01 00:00:00,2270,973,1225,2780,B,KM,TARDE
2026-04-01 00:00:00,2270,1555,1384,3141,C,KK,TARDE
2026-04-01 00:00:00,2270,2352,1264,2869,BC,KK-RI,MANHA
2026-04-01 00:00:00,2270,2770,2712,6156,B,BK,MANHA
2026-04-01 00:00:00,2430,967,856,2080,C,KK,TARDE
2026-04-01 00:00:00,2430,1202,1596,3878,B,CC,TARDE
2026-04-01 00:00:00,2430,1461,1215,2952,C,KK,MANHA
2026-04-01 00:00:00,2430,2286,2476,6016,B,KK,TARDE
2026-04-01 00:00:00,2430,2612,2722,6614,C,KK,TARDE
2026-04-01 00:00:00,2430,2976,1775,4313,BC,KK,MANHA
2026-04-01 00:00:00,2430,3883,4843,11768,B,MC,TARDE
2026-04-01 00:00:00,2430,3931,1973,4794,BC,KK,TARDE
2026-04-01 00:00:00,2430,4618,5430,13194,B,KC,MANHA
2026-04-01 00:00:00,2430,4854,2895,7034,BC,KK,TARDE
2026-04-01 00:00:00,2430,7621,8961,21775,B,KC,TARDE
2026-04-01 00:00:00,2430,8470,7114,17287,B,BK,TARDE
2026-04-01 00:00:00,2430,8573,10081,24496,B,KM,MANHA
2026-04-02 00:00:00,2040,2036,3221,6570,B,CC,TARDE
2026-04-02 00:00:00,2040,3355,4699,9585,B,KC,TARDE
2026-04-02 00:00:00,2040,3447,4828,9849,B,MC,MANHA
2026-04-02 00:00:00,2200,589,531,1168,C,BM-RI,MANHA
2026-04-02 00:00:00,2200,963,1152,2534,B,KK,TARDE
2026-04-02 00:00:00,2200,1045,1203,2646,C,KK,MANHA
2026-04-02 00:00:00,2200,1478,1445,3179,C,KK,MANHA
2026-04-02 00:00:00,2200,1735,1643,3614,B,KM-RI,MANHA
2026-04-02 00:00:00,2270,682,470,1066,BC,KC,MANHA
2026-04-02 00:00:00,2270,1930,2744,6228,B,MM,TARDE
2026-04-02 00:00:00,2270,2416,1543,3502,BC,KK,TARDE
2026-04-02 00:00:00,2270,3691,2828,6419,BC,BC,MANHA
2026-04-02 00:00:00,2270,3833,4444,10087,B,KK,TARDE
2026-04-02 00:00:00,2270,5039,4485,10180,C,KK-RI,MANHA
2026-04-02 00:00:00,2270,6139,4226,9593,BC,KK,MANHA
2026-04-02 00:00:00,2270,7018,9973,22638,B,CC,MANHA
2026-04-02 00:00:00,2270,8020,10095,22915,B,KM,MANHA
2026-04-02 00:00:00,2430,574,508,1234,C,KK,TARDE
2026-04-02 00:00:00,2430,1128,852,2070,B,KK,TARDE
2026-04-02 00:00:00,2430,3728,3884,9438,C,KK,TARDE
2026-04-02 00:00:00,2430,4664,2999,7287,BC,KC,TARDE
2026-04-02 00:00:00,2430,5396,3042,7392,BC,KK-RI,MANHA
2026-04-02 00:00:00,2430,7555,3398,8257,BC,KK,TARDE
2026-04-02 00:00:00,2430,10610,7594,18453,BC,KC,TARDE
2026-04-06 00:00:00,2040,1283,1656,3378,B,KK,TARDE
2026-04-06 00:00:00,2200,1143,1209,2659,B,KK,MANHA
2026-04-06 00:00:00,2200,1899,1919,4221,B,BK,MANHA
2026-04-06 00:00:00,2200,3934,2450,5390,BC,KK-RI,MANHA
2026-04-06 00:00:00,2270,734,852,1934,B,KK,TARDE
2026-04-06 00:00:00,2270,1034,921,2090,C,KK,TARDE
2026-04-06 00:00:00,2270,2556,2422,5497,BC,KK,TARDE
2026-04-06 00:00:00,2270,4073,2601,5904,BC,KK,TARDE
2026-04-06 00:00:00,2270,8344,6393,14512,BC,KC,MANHA
2026-04-06 00:00:00,2430,710,424,1030,BC,KK,TARDE
2026-04-06 00:00:00,2430,1297,1242,3018,B,KK,MANHA
2026-04-06 00:00:00,2430,2857,3095,7520,B,KM,MANHA
2026-04-06 00:00:00,2430,2978,2476,6016,C,KK,MANHA
2026-04-06 00:00:00,2430,2982,3959,9620,B,MM,TARDE
2026-04-06 00:00:00,2430,3640,3943,9581,B,KM,TARDE
2026-04-06 00:00:00,2430,4027,4735,11506,B,KK,MANHA
2026-04-06 00:00:00,2430,4330,48883,11865,C,KC,TARDE
2026-04-06 00:00:00,2430,5072,3025,7350,BC,KM,TARDE
2026-04-06 00:00:00,2430,5311,4701,11423,C,KK,TARDE
2026-04-06 00:00:00,2430,5921,5077,12337,B,KK,TARDE
2026-04-06 00:00:00,2430,6439,6974,16946,B,KK,MANHA
2026-04-07 00:00:00,2040,3855,6096,12435,B,CC,TARDE
2026-04-07 00:00:00,2200,805,572,1258,BC,KC,TARDE
2026-04-07 00:00:00,2200,2136,2023,4450,B,KK-RI,MANHA
2026-04-07 00:00:00,2200,2826,2039,4485,BC,KK,TARDE
2026-04-07 00:00:00,2200,5750,7468,16429,B,KC,TARDE
2026-04-07 00:00:00,2200,7892,7474,16442,B,KK-RI/E,MANHA
2026-04-07 00:00:00,2270,1543,1374,3118,C,KK,MANHA
2026-04-07 00:00:00,2270,1875,1669,3788,C,KK-RI,TARDE
2026-04-07 00:00:00,2270,3518,5000,11350,B,MM,MANHA
2026-04-07 00:00:00,2270,3761,3682,8358,B,BK,MANHA
2026-04-07 00:00:00,2270,4014,2807,6371,BC,KK,TARDE
2026-04-07 00:00:00,2270,6259,7879,17885,B,KM,MANHA
2026-04-07 00:00:00,2270,6429,6294,14287,B,KK,MANHA
2026-04-07 00:00:00,2430,1284,826,2007,BC,KM,TARDE
2026-04-07 00:00:00,2430,2283,1027,2495,BC,KK,TARDE
2026-04-07 00:00:00,2430,3117,4139,10057,B,MM,MANHA
2026-04-07 00:00:00,2430,3244,1935,4702,BC,KK,TARDE
2026-04-07 00:00:00,2430,3263,1638,3980,BC,KK-RI,TARDE
2026-04-07 00:00:00,2430,6542,2679,6509,BC,KK,TARDE
2026-04-08 00:00:00,2040,376,486,991,B,KK,TARDE
2026-04-08 00:00:00,2040,1508,2385,4865,B,CC,MANHA
2026-04-08 00:00:00,2040,1962,2748,5605,B,KC,TARDE
2026-04-08 00:00:00,2040,2111,2091,4265,C,KK,MANHA
2026-04-08 00:00:00,2040,2672,3316,6764,C,KK,MANHA
2026-04-08 00:00:00,2040,9611,13462,27462,B,KC,MANHA
2026-04-08 00:00:00,2200,1971,1829,4023,B,BK,TARDE
2026-04-08 00:00:00,2200,2402,1899,4177,BC,KC,MANHA
2026-04-08 00:00:00,2200,3554,4252,9354,B,KK,MANHA
2026-04-08 00:00:00,2200,4446,2929,6443,BC,KK,TARDE
2026-04-08 00:00:00,2200,19246,11984,26364,BC,KK,TARDE
2026-04-08 00:00:00,2270,1180,1425,3234,C,KC,MANHA
2026-04-08 00:00:00,2270,2055,2447,5554,C,KK,MANHA
2026-04-08 00:00:00,2270,5279,6645,15084,B,KM,MANHA
2026-04-08 00:00:00,2270,7440,6689,15184,B,BK,TARDE
2026-04-08 00:00:00,2430,1482,1312,3188,C,KK,TARDE
2026-04-08 00:00:00,2430,3748,4407,10709,B,KM,MANHA
2026-04-08 00:00:00,2430,3857,4178,10152,B,KK,MANHA
2026-04-08 00:00:00,2430,4253,5646,13719,B,CC,MANHA
2026-04-08 00:00:00,2430,4436,5890,14312,B,CC,TARDE
2026-04-08 00:00:00,2430,10005,10835,26329,B,KK,TARDE
2026-04-08 00:00:00,2430,10041,11807,28691,B,KM,TARDE
2026-04-08 00:00:00,2430,11097,9043,21974,C,BK,TARDE
2026-04-09 00:00:00,2040,2981,4176,8519,B,KC,MANHA
2026-04-09 00:00:00,2040,4763,5189,10585,B,BK,MANHA
2026-04-09 00:00:00,2040,5437,5385,10985,C,KK,MANHA
2026-04-09 00:00:00,2200,1041,615,1353,BC,KK,TARDE
2026-04-09 00:00:00,2200,1457,1677,3689,C,KK,MANHA
2026-04-09 00:00:00,2200,1801,2339,5145,B,KC,MANHA
2026-04-09 00:00:00,2200,2022,1977,4349,C,BK,MANHA
2026-04-09 00:00:00,2200,5252,4872,10718,B,BK,TARDE
2026-04-09 00:00:00,2200,5550,8010,17622,B,CC,MANHA
2026-04-09 00:00:00,2200,10324,10429,22943,B,KK,MANHA
2026-04-09 00:00:00,2270,1435,1664,3777,B,KM,MANHA
2026-04-09 00:00:00,2270,1443,871,1977,BC,KK-RE,TARDE
2026-04-09 00:00:00,2270,2109,2065,4687,B,KK,TARDE
2026-04-09 00:00:00,2270,2691,2420,5493,B,BK,TARDE
2026-04-09 00:00:00,2270,2848,2789,6331,B,BK,TARDE
2026-04-09 00:00:00,2270,3103,3461,7856,C,KC,MANHA
2026-04-09 00:00:00,2270,4749,5978,13570,B,KC,MANHA
2026-04-09 00:00:00,2270,6646,9445,21440,B,MM,TARDE
2026-04-09 00:00:00,2430,319,346,840,B,KK,TARDE
2026-04-09 00:00:00,2430,765,913,2218,B,BC,TARDE
2026-04-09 00:00:00,2430,1646,1457,3540,C,KK-RI,TARDE
2026-04-09 00:00:00,2430,2370,1790,4349,B,KK,TARDE
2026-04-09 00:00:00,2430,2371,1190,2891,BC,KK,TARDE
2026-04-09 00:00:00,2430,2625,2205,5358,B,BK,TARDE
2026-04-09 00:00:00,2430,2725,2840,6901,C,KC,MANHA
2026-04-09 00:00:00,2430,2768,3121,7584,C,KC,TARDE
2026-04-09 00:00:00,2430,4278,5031,12225,B,KM,TARDE
2026-04-09 00:00:00,2430,10510,12358,30029,B,KC,TARDE
2026-04-10 00:00:00,2200,456,715,1573,B,CC,TARDE
2026-04-10 00:00:00,2200,825,1137,2501,B,MC,MANHA
2026-04-10 00:00:00,2200,1459,1680,3696,C,KK,TARDE
2026-04-10 00:00:00,2200,4122,6045,13299,B,CC,MANHA
2026-04-10 00:00:00,2200,8453,6683,14702,BC,KC,TARDE
2026-04-10 00:00:00,2200,9208,8456,18603,C,KK,MANHA
2026-04-10 00:00:00,2200,29210,23091,50800,BC,CC,TARDE
2026-04-10 00:00:00,2270,2006,1786,4054,C,KK-RI,MANHA
2026-04-10 00:00:00,2430,425,240,583,BC,BK-RI,MANHA
2026-04-10 00:00:00,2430,1267,1122,2726,C,KK,MANHA
2026-04-10 00:00:00,2430,1903,2061,5008,B,KK,MANHA
2026-04-10 00:00:00,2430,1969,1110,2697,BC,KK-RI,MANHA
2026-04-10 00:00:00,2430,2383,2687,6529,C,KC,MANHA
2026-04-10 00:00:00,2430,2594,1167,2835,BC,KK,TARDE
2026-04-10 00:00:00,2430,3167,1693,4113,BC,KK,MANHA
2026-04-10 00:00:00,2430,3829,1922,4670,BC,KK-RI,MANHA
2026-04-10 00:00:00,2430,4298,4655,11331,B,KK,TARDE
2026-04-10 00:00:00,2430,4596,5404,13131,B,KM,MANHA
2026-04-10 00:00:00,2430,5096,1477,3589,BC,KK,TARDE
2026-04-10 00:00:00,2430,6180,8205,19938,B,CC,MANHA
2026-04-13 00:00:00,2040,4531,6347,12947,B,KC,TARDE
2026-04-13 00:00:00,2040,6413,10141,20687,B,CC,TARDE
2026-04-13 00:00:00,2040,6478,4350,8874,BC,KK-RI,MANHA
2026-04-13 00:00:00,2200,1286,1360,2992,B,KK,TARDE
2026-04-13 00:00:00,2200,1578,908,1997,BC,KK,MANHA
